requestor,action_name,action,action_match,task_id,trial,llm,domain,speech_complexity
assistant,search_direct_flight,"search_direct_flight(origin=EWR, destination=LAX, date=2024-05-21)",False,32,0,gemini:gemini-live-2.5-flash-native-audio,airline,regular
assistant,update_reservation_flights,"update_reservation_flights(reservation_id=OWZ4XL, cabin=economy, flights=[{'flight_number': 'HAT202', 'date': '2024-05-21'}, {'flight_number': 'HAT232', 'date': '2024-05-21'}], payment_id=credit_card_9659780)",False,32,0,gemini:gemini-live-2.5-flash-native-audio,airline,regular
assistant,update_reservation_flights,"update_reservation_flights(reservation_id=OWZ4XL, cabin=economy, flights=[{'flight_number': 'HAT041', 'date': '2024-05-21'}], payment_id=credit_card_9659780)",False,32,0,gemini:gemini-live-2.5-flash-native-audio,airline,regular
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=6086499569),False,4,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=9523456873),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6247578),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W9711842),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W4776164),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6679257),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2378156),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=9523456873),True,4,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),True,4,0,xai:xai-realtime,retail,control_audio
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W6247578, item_ids=['3799046073'], new_item_ids=['9647292434'], payment_method_id=credit_card_9513926)",True,4,0,xai:xai-realtime,retail,control_audio
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4776164, item_ids=['8349118980'], new_item_ids=['9647292434'], payment_method_id=credit_card_9513926)",True,4,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",False,3,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=6086499569),False,3,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=9523456873),True,3,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),True,3,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6247578),True,3,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W9711842),True,3,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W4776164),True,3,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6679257),False,3,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2378156),False,3,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=9523456873),True,3,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),True,3,0,xai:xai-realtime,retail,control_audio
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4776164, item_ids=['8349118980'], new_item_ids=['9647292434'], payment_method_id=credit_card_9513926)",True,3,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=6086499569),False,2,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=9523456873),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6247578),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W9711842),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W4776164),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6679257),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2378156),True,2,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=9523456873),True,2,0,xai:xai-realtime,retail,control_audio
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W2378156, item_ids=['4602305039', '4202497723', '9408160950'], payment_method_id=credit_card_9513926)",False,2,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",False,1,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2378156),True,1,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=1656367028),True,1,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=4896585277),True,1,0,xai:xai-realtime,retail,control_audio
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2378156, item_ids=['4983901480'], new_item_ids=['7747408585'], payment_method_id=credit_card_9513926)",True,1,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",False,6,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,6,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6390527),True,6,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=8310926033),False,6,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=6817146515),True,6,0,xai:xai-realtime,retail,control_audio
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['7453605304'], payment_method_id=paypal_7644869)",True,6,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",True,0,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2378156),True,0,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=1656367028),True,0,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=4896585277),True,0,0,xai:xai-realtime,retail,control_audio
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2378156, item_ids=['1151293680', '4983901480'], new_item_ids=['7706410293', '7747408585'], payment_method_id=credit_card_9513926)",True,0,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),False,12,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),False,12,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W5490111),False,12,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W7387996),False,12,0,xai:xai-realtime,retail,control_audio
assistant,transfer_to_human_agents,"transfer_to_human_agents(summary=The user prefers PayPal for refund, but the agent cannot help.)",True,12,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),False,10,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),True,10,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W5490111),True,10,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W7387996),True,10,0,xai:xai-realtime,retail,control_audio
assistant,transfer_to_human_agents,"transfer_to_human_agents(summary=The user wants to refund each order to the opposite order's payment method, but the agent cannot help.)",True,10,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),False,13,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),False,13,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W5490111),False,13,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W7387996),False,13,0,xai:xai-realtime,retail,control_audio
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W5490111, item_ids=['4579334072', '6117189161', '4947717507'], payment_method_id=credit_card_3124723)",False,13,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Fatima, last_name=Johnson, zip=78712)",True,15,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=fatima_johnson_7581),True,15,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W9389413),False,15,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W8665881),False,15,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W5199551),True,15,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=7363354090),True,15,0,xai:xai-realtime,retail,control_audio
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W5199551, item_ids=['1615379700'], new_item_ids=['3613716226'], payment_method_id=paypal_5364164)",False,15,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),False,11,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),False,11,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W5490111),False,11,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W7387996),False,11,0,xai:xai-realtime,retail,control_audio
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W5490111, item_ids=['4579334072', '1421289881', '6117189161', '4947717507'], payment_method_id=credit_card_3124723)",False,11,0,xai:xai-realtime,retail,control_audio
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W7387996, item_ids=['5796612084'], payment_method_id=paypal_9497703)",False,11,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",False,9,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,9,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6390527),True,9,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=8310926033),True,9,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=6817146515),True,9,0,xai:xai-realtime,retail,control_audio
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['7624783998'], payment_method_id=paypal_7644869)",True,9,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Davis, zip=80217)",False,19,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mei_davis_8935),False,19,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2890441),False,19,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W1267569),False,19,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=2747247837),False,19,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=4794339885),False,19,0,xai:xai-realtime,retail,control_audio
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W2890441, item_ids=['2366567022'], payment_method_id=credit_card_1061405)",False,19,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Davis, zip=80217)",False,18,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mei_davis_8935),True,18,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W2890441),True,18,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=4794339885),True,18,0,xai:xai-realtime,retail,control_audio
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2890441, item_ids=['8069050545'], new_item_ids=['1071497737'], payment_method_id=credit_card_1061405)",True,18,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",False,8,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,8,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W6390527),True,8,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=8310926033),True,8,0,xai:xai-realtime,retail,control_audio
assistant,get_product_details,get_product_details(product_id=6817146515),True,8,0,xai:xai-realtime,retail,control_audio
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['9083642334'], payment_method_id=paypal_7644869)",True,8,0,xai:xai-realtime,retail,control_audio
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Fatima, last_name=Johnson, zip=78712)",True,17,0,xai:xai-realtime,retail,control_audio
assistant,get_user_details,get_user_details(user_id=fatima_johnson_7581),False,17,0,xai:xai-realtime,retail,control_audio
assistant,get_order_details,get_order_details(order_id=#W5199551),False,17,0,xai:xai-realtime,retail,control_audio
